breakdown,breakdown_value,sig,impact,insight,insight_type,score,measure,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
Age Segment,65-74 years,0.5692654439563725,0.3333333333333333,Attribution,Point,0.1897551479854574,Count of persons,171,852,"[-0.07623156436797775, 0.36880076035192316]","[-0.0124561549635374, 0.029819053999121083]","[0.021509225757232305, 0.0020044506847070043]","[14.542777061462402, -10.747075080871582]",14.542777061462402,-10.747075080871582,"[5.225158129236383, 0.11889476858184837]","[-0.027085350335312296, -0.029722329270092163]","[-0.05719214033885626, -0.1122246034611888]","[-5.031187057495117, -12.653669357299805]"
Marital Status,Married(a),0.6110276181887077,0.3333333333333333,Attribution,Point,0.2036758727295692,Count of persons,188,852,"[-0.07623157800982991, 0.3688007599832329]","[-0.012456154963537382, 0.02981905399912109]","[0.02150922575723232, 0.0020044506847070225]","[14.925521850585938, -10.975761413574219]",14.925521850585938,-10.97576141357422,"[5.225158129232398, 0.11889476864895718]","[-0.027085350335312345, -0.029722329270092173]","[-0.057192140338856244, -0.1122246034611886]","[-5.24851131439209, -13.382451057434082]"
Sex,Female,0.5566890020986796,0.3333333333333333,Attribution,Point,0.1855630006995598,Count of persons,195,852,"[-0.07623157763905607, 0.36880075999325385]","[-0.012456154963537388, 0.029819053999121055]","[0.0215092257572323, 0.0020044506847070043]","[14.34460735321045, -11.894158363342285]",14.34460735321045,-11.894158363342285,"[5.225158129232258, 0.1188947686513449]","[-0.02708535033531232, -0.029722329270092177]","[-0.057192140338856085, -0.11222460346118864]","[-5.280137538909912, -12.977970123291016]"
Birthday,-1,0.7483635686210051,0.0555555555555555,Trend,Shape,0.041575753812278,Count of persons,24,1339,"[-0.12304536746712863, -0.11899987533113195]","[0.013576354176168275, -0.00680747161070677]","[-0.11719414234430087, -0.015293288491722554]","[1.246584177017212, 6.923249244689941]",1.246584177017212,6.923249244689941,"[1.2672772748649088, 0.7619759525113087]","[0.02054935836296786, -0.009075184623880036]","[4.018322086293382, -0.6049089127461503]","[10.934642791748047, 5.99815034866333]"
Birthday,-1,0.8062603327647486,0.0666666666666666,Trend,Shape,0.0537506888509832,Count of persons,25,1021,"[-0.0979086709910612, -0.05172526450376107]","[-0.008342708868815364, -0.013606672199671686]","[0.002699911709937286, -0.10254600516806699]","[2.240302085876465, -4.746677398681641]",2.240302085876465,-4.7466773986816415,"[0.6056987663514593, -2.325282483072263]","[-0.0041815179244415815, 0.013600156206811967]","[-1.2993918815107772, -1.770711364373806]","[-0.6069326996803284, 4.638000965118408]"
Birthday,-1,0.8961122086994987,0.1,Trend,Shape,0.0896112208699498,Count of persons,26,573,"[-0.07909113135473139, -0.011121627037449764]","[0.0011940031935655947, -0.01069360904657672]","[-0.17346655053124635, 0.0202795996786533]","[-5.465069770812988, -7.563043117523193]",-5.465069770812988,-7.5630431175231925,"[2.3806036250919207, 0.619102963251935]","[0.0008436315854228962, 0.005690251949519793]","[0.9422136573608981, 0.514632296360092]","[10.253655433654785, 0.11317192763090134]"
Birthday,1940,0.9455992023884926,0.1,Outlier,Shape,0.0945599202388492,Count of persons,120,573,"[-0.0790911313547311, -0.01112162703745023]","[0.0011940031935655819, -0.010693609046576721]","[-0.17346655053124638, 0.0202795996786533]","[-5.465970039367676, -7.562973499298096]",-5.465970039367676,-7.562973499298097,"[2.3806036250919207, 0.619102963251935]","[-0.0005690007806101975, 0.00786834389124741]","[0.9422136573608982, 0.514632296360092]","[10.258031845092773, 0.11285126209259033]"
Birthday,-1,0.8123815215737125,0.1,Trend,Shape,0.0812381521573712,Count of persons,27,574,"[-0.09696575462372654, 0.012449252712838192]","[-0.0013872960196327031, -0.007571103278192968]","[-0.08828247786819428, -0.013964137679211243]","[-2.408428192138672, 8.768818855285645]",-2.408428192138672,8.768818855285645,"[2.0805787782547407, 1.1012962166061544]","[-0.0025316310504385283, 0.0035529691974477773]","[0.9498371655824756, 0.36215008543132615]","[5.618490219116211, -3.7857112884521484]"
Birthday,1989,0.9669293184564248,0.1,Outlier,Shape,0.0966929318456425,Count of persons,119,574,"[-0.09696575467813913, 0.012449252688888406]","[-0.0013872960196326996, -0.007571103278192973]","[-0.08828247786819433, -0.013964137679211256]","[-2.4076247215270996, 8.770026206970215]",-2.4076247215271,8.770026206970215,"[-1.4825792178427057, 0.5056170065209867]","[-0.0025316310504385495, 0.0035529691974477686]","[0.9498371655824763, 0.36215008543132554]","[5.6182541847229, -3.7856249809265137]"
Birthday,-1,0.7483635686210051,0.0555555555555555,Trend,Shape,0.041575753812278,Count of persons,28,473,"[-0.12304536746712874, -0.11899987533113197]","[0.013576354176168271, -0.0068074716107067515]","[-0.11719414234430091, -0.015293288491722581]","[1.245269775390625, 6.915252208709717]",1.245269775390625,6.915252208709718,"[1.2672772748649095, 0.7619759525113089]","[0.02054935836296783, -0.009075184623880054]","[4.018322086293378, -0.6049089127461506]","[10.934642791748047, 5.99815034866333]"
Age Group,Young;*,1.0,0.0555555555555555,Correlation,Compound Shape,0.0555555555555555,Count of persons,234,473,"[-0.12304536746712877, -0.11899987533113206]","[0.013576354176168266, -0.006807471610706739]","[-0.11719414234430083, -0.015293288491722538]","[1.2458430528640747, 6.915134906768799]",1.2458430528640747,6.915134906768799,"[1.2672772748649093, 0.7619759525113088]","[0.020549358362967823, -0.009075184623880048]","[4.018322086293377, -0.6049089127461509]","[10.934642791748047, 5.99815034866333]"
Birthday,-1,0.7072003465522191,0.0666666666666666,Trend,Shape,0.0471466897701479,Count of persons,29,1022,"[-0.08953107526103372, -0.053756137834248346]","[-0.006453131593023409, -0.015015435820360398]","[-0.06843523830758547, 0.020159631857667542]","[-0.26040005683898926, -6.607722759246826]",-0.2604000568389893,-6.607722759246826,"[-0.4055278080285638, -2.070980494658233]","[-0.003219668469312107, 0.01473090376712907]","[-1.0031110906707263, -0.6654205592005812]","[5.657209396362305, -0.5405247807502747]"
Birthday,1955,0.9820212593944811,0.0666666666666666,Outlier,Shape,0.06546808395963201,Count of persons,109,1022,"[-0.08953107526102917, -0.05375613783426699]","[-0.006453131593023407, -0.015015435820360388]","[-0.06843523830758547, 0.02015963185766753]","[-0.26191046833992004, -6.606425762176514]",-0.26191046833992004,-6.606425762176514,"[-0.4055278081089512, -2.070980494607175]","[-0.0032196684693121, 0.014730903767129065]","[-1.003111090670726, -0.6654205592005811]","[5.656825065612793, -0.5408483743667603]"
Birthday,-1,0.8506866845502375,0.0666666666666666,Trend,Shape,0.0567124456366825,Count of persons,30,1016,"[-0.09327681955329759, -0.13454370844098573]","[0.014932472859741773, -0.005899891879279458]","[-0.03427837357010842, -0.10756551665354198]","[4.651856422424316, 0.9797161817550659]",4.651856422424316,0.979716181755066,"[0.34429955285588143, 0.958243102982452]","[0.005911394764843886, -0.0012096940243478353]","[-1.081643187061849, -1.6348459323442368]","[0.42959144711494446, 6.280296802520752]"
Birthday,1986,0.9694376243326118,0.0666666666666666,Outlier,Shape,0.0646291749555074,Count of persons,107,1016,"[-0.09327681955312796, -0.13454370844074853]","[0.014977856098616342, -0.00584755854853289]","[-0.03427837357010846, -0.107565516653542]","[4.651856899261475, 0.9797163605690002]",4.651856899261475,0.9797163605690002,"[0.3443143885224078, 0.9582453912071076]","[-0.00021298895449813418, 0.0021064196901854327]","[-1.0816431870618493, -1.6348459323442364]","[0.4271862804889679, 6.280401706695557]"
Birthday,-1,0.0642509194109891,1.0,Trend,Shape,0.0642509194109891,Count of persons,31,0,"[0.7765346438388914, 0.5100284113495939]","[0.01350160723674889, 0.030901667248679307]","[0.021509225757232315, 0.0020044506847070043]","[-0.7138556838035583, -24.14864730834961]",-0.7138556838035583,-24.14864730834961,"[-5.710738715828114, 5.749536303227504]","[0.0130967042566331, -0.0028330841151811424]","[-0.057192140338856105, -0.11222460346118876]","[-16.773414611816406, -10.865472793579102]"
Birthday,1989,0.6623106172557958,1.0,Top1,Point,0.6623106172557958,Count of persons,76,0,"[0.7816936787659887, 0.502088879201664]","[0.013501607236748875, 0.03090166724867929]","[0.021509225757232298, 0.0020044506847070043]","[-1.1546454429626465, -24.413400650024414]",-1.1546454429626465,-24.41340065002441,"[-5.710738740226992, 5.749536278744403]","[0.01309670425663308, -0.0028330841151811546]","[-0.05719214033885633, -0.11222460346118887]","[-17.45008659362793, -11.068114280700684]"
Marital Status,Married(a),0.9870724100762128,1.0,Top1,Point,0.9870724100762128,Count of persons,81,0,"[0.781271834219504, 0.502744625531907]","[0.013501607236748894, 0.030901667248679314]","[0.0215092257572323, 0.0020044506847070225]","[-1.1403526067733765, -25.3481388092041]",-1.1403526067733765,-25.3481388092041,"[-5.710738834040299, 5.749536184607246]","[0.013096704256633103, -0.0028330841151811407]","[-0.05719214033885622, -0.11222460346118883]","[-17.101062774658203, -11.41108512878418]"
Birthday,1934,1.0,1.0,Change Point,Shape,1.0,Count of persons,103,0,"[0.7816178555616494, 0.5022068316511137]","[0.013501607236748885, 0.030901667248679317]","[0.021509225757232315, 0.002004450684707019]","[-0.1237260177731514, -25.285781860351562]",-0.1237260177731514,-25.28578186035156,"[-5.710738734482719, 5.749536284508493]","[0.013096704256633122, -0.0028330841151811338]","[-0.057192140338856556, -0.11222460346118938]","[-16.365182876586914, -10.358681678771973]"
Birthday,1989,0.9939805741362421,1.0,Outlier,Shape,0.9939805741362421,Count of persons,137,0,"[0.7736881081832074, 0.5143361176187534]","[0.013501607236748897, 0.030901667248679314]","[0.0215092257572323, 0.0020044506847070116]","[0.0069850776344537735, -24.779420852661133]",0.006985077634453774,-24.77942085266113,"[-5.710738711379919, 5.74953630769106]","[0.013096704256633125, -0.00283308411518116]","[-0.057192140338856126, -0.1122246034611886]","[-17.215763092041016, -10.266772270202637]"
Age Segment,25-34 years,0.1457127727223157,1.0,Attribution,Point,0.1457127727223157,Count of persons,180,0,"[0.7640964502577301, 0.5284879847001748]","[0.013501607236748871, 0.03090166724867932]","[0.0215092257572323, 0.002004450684707001]","[-0.6535300612449646, -24.940134048461914]",-0.6535300612449646,-24.940134048461914,"[-5.710738861920651, 5.749536156630639]","[0.013096704256633099, -0.002833084115181132]","[-0.057192140338856175, -0.11222460346118857]","[-16.591218948364258, -11.3516206741333]"
Marital Status,Married(a),0.4784014571185082,1.0,Attribution,Point,0.4784014571185082,Count of persons,185,0,"[0.774139718590762, 0.5136560768418962]","[0.013501607236748897, 0.030901667248679307]","[0.021509225757232315, 0.0020044506847070155]","[-0.24118660390377045, -24.353281021118164]",-0.24118660390377045,-24.353281021118164,"[-5.710738734682418, 5.749536284308106]","[0.013096704256633111, -0.002833084115181132]","[-0.057192140338856605, -0.11222460346118932]","[-16.24578857421875, -10.944992065429688]"
Sex,Female,0.5190263520209347,1.0,Attribution,Point,0.5190263520209347,Count of persons,187,0,"[0.775580701722405, 0.5114777060644758]","[0.013501607236748885, 0.03090166724867931]","[0.0215092257572323, 0.002004450684707001]","[-0.6074742078781128, -25.58977508544922]",-0.6074742078781128,-25.58977508544922,"[-5.7107387307517365, 5.749536288252362]","[0.013096704256633106, -0.0028330841151811546]","[-0.05719214033885616, -0.11222460346118866]","[-16.810544967651367, -10.211627006530762]"
Age Group,Middle Age,0.4564385464197409,1.0,Attribution,Point,0.4564385464197409,Count of persons,202,0,"[0.77263496001519, 0.515917052703516]","[0.01350160723674889, 0.030901667248679307]","[0.021509225757232315, 0.0020044506847070155]","[-1.3468273878097534, -24.887636184692383]",-1.3468273878097534,-24.887636184692386,"[-5.710738722672685, 5.749536296359284]","[0.013096704256633096, -0.0028330841151811476]","[-0.057192140338856355, -0.11222460346118901]","[-17.476028442382812, -10.624299049377441]"
Birthday,-1,0.9259949095140004,0.0666666666666666,Trend,Shape,0.0617329939676,Count of persons,32,1025,"[-0.16581953538747243, -0.00934036790368882]","[-0.013928182636140424, 0.00701253877789271]","[0.03479619837127215, 0.06653123998194127]","[-5.617042064666748, -1.109694242477417]",-5.617042064666748,-1.109694242477417,"[2.2090294902507637, -0.2580768519707069]","[-0.011081574053403013, -0.006612310559615636]","[0.6718752720441208, 2.2524441022453487]","[2.653643846511841, 0.20055481791496277]"
Birthday,-1,0.7280883174997873,0.0666666666666666,Trend,Shape,0.0485392211666524,Count of persons,33,1026,"[-0.16282504170895604, -0.013126257879312573]","[-0.01392837186492784, 0.006941959513085142]","[0.08856251785432852, -0.06603281294442306]","[-5.990093231201172, 1.2391681671142578]",-5.990093231201173,1.2391681671142578,"[1.972254366959071, -1.4427018746116533]","[-0.011653339964567643, -0.0067889738423674555]","[-1.7031947405729422, -1.824316067553854]","[-2.2053539752960205, -1.0151352882385254]"
Birthday,-1,0.9991257898472052,0.0333333333333333,Trend,Shape,0.0333041929949068,Count of persons,34,1450,"[-0.1521031206246335, -0.07079558238330023]","[-0.007146458370084426, -0.012467366660800991]","[-0.05420306346928907, 0.02219441867873445]","[-0.7454634308815002, -3.612921953201294]",-0.7454634308815002,-3.612921953201294,"[0.0942698112205981, -1.1932597231497193]","[-0.004093281738895572, 0.01324144472110109]","[-0.9380083756280055, -0.6823538585431289]","[0.2827076315879822, -0.6648164391517639]"
Birthday,-1,0.9961207691059678,0.0333333333333333,Trend,Shape,0.0332040256368655,Count of persons,35,1456,"[-0.18075083902668995, -0.056273598597577607]","[-0.013187228389951896, 0.004148067238859067]","[0.01363519072179932, -0.0031575649793415903]","[-3.815861463546753, 0.9915761351585388]",-3.815861463546753,0.9915761351585388,"[1.2634493479537106, -0.9662284691989513]","[-0.012005532115899305, -0.0073228073924070086]","[-0.9321253145757984, 0.9099629861400141]","[-1.6798077821731567, 1.7975070476531982]"
Birthday,-1,0.7273174909492888,0.0555555555555555,Trend,Shape,0.0404065272749604,Count of persons,36,1341,"[-0.13185145688611352, -0.1341544669051472]","[0.0135230021117165, -0.00722175519949628]","[-0.11539330278104493, -0.018813300846251074]","[4.998394012451172, 4.567237854003906]",4.998394012451172,4.567237854003906,"[0.6786205422325357, 0.7769461677904722]","[0.015669368717872265, -0.005293068039272953]","[-0.5807873233742722, -0.7025732030521368]","[6.723402500152588, 11.42245101928711]"
Birthday,-1,0.9794609565532852,0.0666666666666666,Trend,Shape,0.0652973971035523,Count of persons,37,1024,"[-0.17083081301807115, -0.010286515438079256]","[-0.014328011183592905, 0.007206336986989566]","[0.010196801922511193, -0.00562667972324022]","[-4.7719316482543945, 4.309645652770996]",-4.7719316482543945,4.309645652770996,"[1.7942187687450364, -1.601637126917024]","[-0.01113843734974083, -0.006086668148269094]","[-0.9087910051178938, 0.9913730657687679]","[-1.8121708631515503, 1.3225939273834229]"
Birthday,-1,0.651366722103639,0.0666666666666666,Trend,Shape,0.0434244481402426,Count of persons,38,1018,"[-0.09460023453366827, -0.11618688283983118]","[0.014501387714214475, -0.00637284372683766]","[-0.13664154868108935, -0.011720778013060278]","[2.5301437377929688, 4.698143482208252]",2.5301437377929688,4.698143482208252,"[-0.5721224805414786, 0.7589538892411456]","[0.004292656701760335, 0.0005173401709176852]","[1.9239671503093576, 0.14483997055284895]","[5.534715175628662, 3.3589494228363037]"
Birthday,1989,0.964777981563852,0.0666666666666666,Outlier,Shape,0.0643185321042568,Count of persons,106,1018,"[-0.0946002345336737, -0.11618688283983633]","[0.014501387714214477, -0.006372843726837642]","[-0.13664154868108927, -0.011720778013060235]","[2.5298073291778564, 4.6977949142456055]",2.5298073291778564,4.6977949142456055,"[-0.5721224805419461, 0.7589538892409067]","[0.0042926567017603015, 0.0005173401709176839]","[1.9239671503093563, 0.14483997055284878]","[5.53471565246582, 3.3586292266845703]"
Birthday,-1,0.5848013841552142,0.2,Trend,Shape,0.1169602768310428,Count of persons,39,165,"[0.12230511557977339, -0.043596419664351294]","[0.0006746520732681733, -0.014002246600371101]","[0.02150922575723232, 0.0020044506847070225]","[-6.847441673278809, -12.054919242858887]",-6.847441673278809,-12.054919242858887,"[-2.334173140416504, -2.984882171302428]","[-1.5966905662894546e-05, 0.00889457474624494]","[-0.05719214033885622, -0.11222460346118877]","[11.743748664855957, -1.9376063346862793]"
Age Segment,75-84 years,0.9800621316601332,0.2,Top1,Point,0.1960124263320266,Count of persons,80,165,"[0.12230511592059402, -0.04359642144966191]","[0.0006746520732681592, -0.014002246600371108]","[0.021509225757232322, 0.0020044506847070264]","[-7.3426995277404785, -12.583464622497559]",-7.3426995277404785,-12.58346462249756,"[-2.3341731430120776, -2.9848821681513247]","[-1.596690566289141e-05, 0.008894574746244952]","[-0.057192140338856355, -0.11222460346118887]","[11.51201343536377, -2.2211363315582275]"
Birthday,1935,0.9991990093971193,0.2,Top1,Point,0.1998398018794238,Count of persons,86,165,"[0.12230511592051153, -0.04359642144922843]","[0.0006746520732681653, -0.01400224660037108]","[0.02150922575723231, 0.0020044506847070225]","[-7.6490478515625, -12.290864944458008]",-7.6490478515625,-12.290864944458008,"[-2.334173143012075, -2.9848821681513256]","[-1.5966905662904947e-05, 0.008894574746244936]","[-0.05719214033885631, -0.11222460346118895]","[12.237765312194824, -2.36871337890625]"
Birthday,1935,0.9948799123175698,0.2,Outlier,Shape,0.19897598246351397,Count of persons,149,165,"[0.12230511592078398, -0.04359642145065635]","[0.0006746520732681772, -0.014002246600371106]","[0.02150922575723231, 0.002004450684707019]","[-7.1467437744140625, -11.76076889038086]",-7.146743774414063,-11.76076889038086,"[-2.3341731431205646, -2.98488216801962]","[-1.5966905662896114e-05, 0.008894574746244945]","[-0.05719214033885626, -0.11222460346118902]","[11.618605613708496, -2.5954983234405518]"
Age Group,Old,0.8706620320944135,0.2,Attribution,Point,0.1741324064188827,Count of persons,184,165,"[0.12230255186744614, -0.043582997791678235]","[0.0006746520732681593, -0.014002246600371115]","[0.021509225757232325, 0.0020044506847070225]","[-6.942911148071289, -12.465410232543945]",-6.942911148071289,-12.465410232543945,"[-2.334173143012075, -2.9848821681513256]","[-1.596690566289188e-05, 0.008894574746244947]","[-0.05719214033885629, -0.11222460346118897]","[12.111029624938965, -1.9989352226257324]"
Sex,Female,0.8324710366469541,0.2,Attribution,Point,0.1664942073293908,Count of persons,189,165,"[0.12230274376122088, -0.04358400191972049]","[0.000674652073268163, -0.014002246600371115]","[0.021509225757232325, 0.0020044506847070225]","[-7.548048973083496, -11.879802703857422]",-7.548048973083496,-11.879802703857422,"[-2.334173143012078, -2.9848821681513225]","[-1.5966905662893048e-05, 0.008894574746244948]","[-0.05719214033885629, -0.1122246034611889]","[11.976991653442383, -2.6669559478759766]"
Birthday,-1,0.7594824747162959,0.0666666666666666,Trend,Shape,0.0506321649810863,Count of persons,40,1019,"[-0.10656072901438994, -0.04290184397403771]","[-0.00871760904777436, -0.01349821932864462]","[-0.07320872281173138, -0.023790755087830025]","[-2.445787191390991, -4.487529277801514]",-2.4457871913909908,-4.487529277801514,"[0.33172064453841726, -2.322361318265636]","[-0.004188985455729972, 0.013894747331836845]","[-2.1216446327025027, -0.3199363942867507]","[-1.5869245529174805, 3.6447696685791016]"
Birthday,-1,0.9268552901284041,0.0666666666666666,Trend,Shape,0.0617903526752269,Count of persons,41,1028,"[-0.15823033044234408, -0.007067861666970053]","[-0.013317743293270599, 0.005647972297874878]","[0.031048414820994623, -0.003953297836123177]","[-5.660599708557129, 2.2878499031066895]",-5.660599708557129,2.287849903106689,"[2.0500915548980103, -0.7187884450154038]","[-0.010620675153759767, -0.005451080044769481]","[-1.035661085869816, -0.7458536455696507]","[2.666043758392334, -2.2793829441070557]"
Birthday,-1,0.747509716726833,0.0555555555555555,Trend,Shape,0.0415283175959351,Count of persons,42,1340,"[-0.10774767156839285, -0.12315618751909467]","[0.013651021880997316, -0.007031147825967776]","[-0.12442621278119323, 0.035005861720157676]","[3.524554967880249, 6.771974086761475]",3.5245549678802486,6.771974086761475,"[0.1618457267151, 0.46897397560482557]","[0.020512499682707987, -0.009037946108682297]","[4.018322086293378, -0.6049089127461508]","[12.276323318481445, 3.2929317951202393]"
Birthday,-1,0.8221912475455293,0.2,Trend,Shape,0.1644382495091058,Count of persons,43,166,"[0.0177868469684717, 0.12683532726891616]","[-0.004125124559366247, -0.010501758307947475]","[0.021509225757232322, 0.0020044506847070225]","[-2.839691400527954, 12.394176483154297]",-2.8396914005279537,12.394176483154295,"[-3.1629379928445416, 0.9880897706212179]","[-0.0027881110304412426, 0.003736419363296593]","[-0.057192140338856175, -0.11222460346118854]","[5.433191299438477, -6.529605388641357]"
Birthday,1989,0.8186076264913442,0.2,Top1,Point,0.1637215252982688,Count of persons,73,166,"[0.01778611101487333, 0.1268357386018875]","[-0.0041251245593662495, -0.010501758307947473]","[0.021509225757232322, 0.0020044506847070225]","[-2.66603946685791, 13.190987586975098]",-2.66603946685791,13.190987586975098,"[-3.162937992844542, 0.9880897706212174]","[-0.002788111030441263, 0.0037364193632966167]","[-0.05719214033885595, -0.11222460346118823]","[6.081451892852783, -6.691677093505859]"
Age Segment,25-34 years,0.9644923779204804,0.2,Top1,Point,0.1928984755840961,Count of persons,87,166,"[0.017786111014875563, 0.12683573860188666]","[-0.004125124559366268, -0.010501758307947489]","[0.021509225757232315, 0.0020044506847070116]","[-2.3616695404052734, 12.916592597961426]",-2.361669540405273,12.916592597961426,"[-1.4251382260255456, -3.67224501126666]","[-0.002788111030441241, 0.0037364193632965998]","[-0.05719214033885641, -0.112224603461189]","[5.53284215927124, -6.189162731170654]"
Birthday,1989,0.9758329395377392,0.2,Outlier,Shape,0.1951665879075478,Count of persons,147,166,"[0.01778611101487813, 0.1268357386018851]","[-0.00412512455936625, -0.010501758307947475]","[0.0215092257572323, 0.002004450684707008]","[-3.1450459957122803, 12.666719436645508]",-3.1450459957122803,12.666719436645508,"[-3.1629379928445416, 0.9880897706212179]","[-0.0027881110304412587, 0.0037364193632966115]","[-0.05719214033885652, -0.11222460346118912]","[6.172008037567139, -6.3266401290893555]"
Sex,Male,0.5347016682511527,0.2,Attribution,Point,0.1069403336502305,Count of persons,199,166,"[0.017786043100618126, 0.1268357765585561]","[-0.004125124559366246, -0.010501758307947476]","[0.021509225757232332, 0.0020044506847070264]","[-3.059504270553589, 13.064729690551758]",-3.059504270553589,13.064729690551758,"[-3.162937992844542, 0.9880897706212171]","[-0.0027881110304412413, 0.003736419363296622]","[-0.057192140338856674, -0.11222460346118947]","[5.910987377166748, -6.087060928344727]"
Age Group,Young,0.7751050116971808,0.2,Attribution,Point,0.1550210023394361,Count of persons,205,166,"[0.017786111014878547, 0.12683573860188485]","[-0.004125124559366268, -0.01050175830794748]","[0.02150922575723231, 0.002004450684707019]","[-2.4501397609710693, 12.51870059967041]",-2.4501397609710693,12.51870059967041,"[-3.162937992844542, 0.9880897706212171]","[-0.00278811103044124, 0.0037364193632966115]","[-0.057192140338856674, -0.11222460346118943]","[5.71568489074707, -6.7930498123168945]"
Birthday,-1,0.8553838579277121,0.1,Trend,Shape,0.0855383857927712,Count of persons,44,578,"[-0.03824049924186501, -0.07583926499982725]","[0.0011069402150752237, -0.01119877203023968]","[-0.17660802429727976, 0.02077091353824287]","[4.956484794616699, -4.891790390014648]",4.956484794616699,-4.891790390014648,"[-1.2064306674759342, -1.9758906741790108]","[7.837165918303848e-05, 0.007243089623587882]","[-1.321940500018192, -0.9613693596392081]","[9.106730461120605, -2.455272674560547]"
Birthday,1935,0.9578037745771012,0.1,Outlier,Shape,0.0957803774577101,Count of persons,148,578,"[-0.03824049924179955, -0.07583926499987476]","[0.0016039719035767421, -0.01081974328590986]","[-0.17660802429727962, 0.020770913538242956]","[4.956484317779541, -4.89178991317749]",4.956484317779541,-4.89178991317749,"[-1.2064306685273398, -1.975890672366673]","[7.837165918305601e-05, 0.007243089623587882]","[-1.3219405000181916, -0.961369359639207]","[9.1067476272583, -2.4553093910217285]"
Age Group,Old,0.8744470543966998,0.1,Attribution,Point,0.0874447054396699,Count of persons,156,578,"[-0.03824049924179951, -0.07583926499987494]","[0.0016039719035767324, -0.010819743285909823]","[-0.17660802429727962, 0.020770913538242897]","[4.956484794616699, -4.891790390014648]",4.956484794616699,-4.891790390014648,"[-1.2064306674756464, -1.975890674179511]","[7.837165918303968e-05, 0.007243089623587889]","[-1.3219405000181934, -0.9613693596392086]","[9.106696128845215, -2.4550621509552]"
Birthday,-1,0.747509716726833,0.0555555555555555,Trend,Shape,0.0415283175959351,Count of persons,45,474,"[-0.10774767156839285, -0.1231561875190947]","[0.013651021880997318, -0.007031147825967788]","[-0.12442621278119326, 0.035005861720157676]","[3.522719383239746, 6.772041320800781]",3.522719383239746,6.772041320800781,"[0.16184572671510025, 0.4689739756048259]","[0.019948650510603173, -0.008735408268447462]","[4.018322086293378, -0.6049089127461501]","[12.277917861938477, 3.2919209003448486]"
Age Group,Young;*,1.0,0.0555555555555555,Correlation,Compound Shape,0.0555555555555555,Count of persons,243,474,"[-0.10774767156839285, -0.1231561875190947]","[0.01366581010982649, -0.006904880202076044]","[-0.12442621278119324, 0.03500586172015769]","[3.530118465423584, 6.766429424285889]",3.530118465423584,6.766429424285889,"[0.16184572671509995, 0.46897397560482573]","[0.020512499682707946, -0.009037946108682294]","[4.018322086293376, -0.6049089127461517]","[12.276324272155762, 3.2929320335388184]"
Birthday,-1,0.8825144495001381,0.0666666666666666,Trend,Shape,0.0588342966333425,Count of persons,46,1017,"[-0.0860725297265969, -0.12349789902928139]","[0.015335298216418651, -0.007031267223945314]","[-0.13569422004285378, -0.003977945133286074]","[3.353563070297241, 3.0056331157684326]",3.353563070297241,3.0056331157684326,"[-0.7641643537926862, 0.0914778406750066]","[0.0006374041070652086, 0.004341597391409131]","[1.8631371782289257, 0.16769974583236197]","[8.063807487487793, 1.9148389101028442]"
Birthday,1985,0.9786560299438224,0.0666666666666666,Outlier,Shape,0.0652437353295881,Count of persons,110,1017,"[-0.0860725297265888, -0.12349789902926249]","[0.015335590702042953, -0.006999350042594563]","[-0.13569422004285378, -0.003977945133286074]","[3.353560209274292, 3.006284475326538]",3.353560209274292,3.006284475326538,"[-0.764164353792686, 0.09147784067500625]","[0.000637404107065195, 0.0043415973914091195]","[1.8631371782289259, 0.16769974583236189]","[8.063431739807129, 1.9154136180877686]"
Birthday,-1,0.8408370698320513,0.0666666666666666,Trend,Shape,0.05605580465547,Count of persons,47,1015,"[-0.10089915885573066, -0.13254218949037522]","[0.014584315820472253, -0.005817174657243197]","[-0.04988181268143652, 0.10764394535608951]","[-5.617833137512207, -3.82930850982666]",-5.617833137512207,-3.82930850982666,"[1.5110306918302925, 0.9564208894718546]","[0.006422662160955689, -0.0017234798051844536]","[1.0504379901396907, -1.1001044635968353]","[3.0314958095550537, 5.852182388305664]"
Birthday,1987,0.9689109723107858,0.0666666666666666,Outlier,Shape,0.064594064820719,Count of persons,108,1015,"[-0.10089915885442521, -0.13254218948813556]","[0.014615450269003832, -0.005827215515935009]","[-0.04988181268143652, 0.10764394535608948]","[-5.617639541625977, -3.8292901515960693]",-5.617639541625977,-3.829290151596069,"[1.5110306918302963, 0.956420889471853]","[0.0064226621609556845, -0.001723479805184451]","[1.050437990139691, -1.1001044635968344]","[3.031081199645996, 5.850862979888916]"
Birthday,-1,0.8156625467126206,0.0666666666666666,Trend,Shape,0.0543775031141747,Count of persons,48,1014,"[-0.10661432175054147, -0.13789463710721933]","[0.014674919226137926, -0.005556521557287475]","[-0.09131870936154866, -0.016630898076267133]","[0.6208786368370056, 4.847355365753174]",0.6208786368370056,4.847355365753174,"[-0.04050963457330949, 0.8581289463992975]","[0.000531201441110857, 0.0016263413919278796]","[1.9445813471711177, 0.7989651380999945]","[3.3293888568878174, 3.1061906814575195]"
