breakdown,breakdown_value,sig,impact,insight,insight_type,score,measure,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
date,-1,0.993452969,0.005229955,trend,shape,0.005195714,cases,20,61,"[-0.010976287107240943, -0.04617952176903093]","[-0.009784091437132627, 0.009027351903929467]","[-0.004388178595815513, -0.0010984072914302632]","[3.849807024002075, -8.0056734085083]",3.849807024002075,-8.0056734085083,"[-8.518467235678818, -11.45417328206584]","[-0.004531454471329008, -9.783523078925351e-05]","[-2.5122486185076434, 8.713979115496036]","[7.46999979019165, -0.37037986516952515]"
date,2021/1/15,0.999998146,0.005229955,change point,shape,0.005229945,cases,109,61,"[-0.010974525938341945, -0.046177058512460824]","[-0.009784091437132636, 0.00902735190392948]","[-0.004388178595815515, -0.0010984072914302612]","[3.865647315979004, -8.001110076904297]",3.865647315979004,-8.001110076904297,"[-19.02957979501518, -8.18860080589146]","[-0.0045314544713290165, -9.783523078925854e-05]","[-2.5122486185076425, 8.713979115496036]","[7.4649224281311035, -0.3699921667575836]"
date,2021/2/10,0.93740102,0.005229955,outlier,shape,0.004902565,cases,159,61,"[-0.01097628714664466, -0.046179521824011575]","[-0.009784091437132646, 0.009027351903929426]","[-0.004388178595815515, -0.0010984072914302621]","[3.865647315979004, -8.001110076904297]",3.865647315979004,-8.001110076904297,"[-8.518467235680621, -11.454173282066579]","[-0.004531454471329006, -9.783523078925845e-05]","[-2.5122486185076416, 8.713979115496034]","[7.4649176597595215, -0.3706040382385254]"
date,-1,0.955021561,0.005229955,trend,shape,0.004994719,cases,21,215,"[-0.014330213848153568, -0.047361705124443466]","[-0.009367408634214569, 0.007964117623748745]","[-0.004383141151003702, -0.0005867932243344313]","[-5.397900104522705, -1.4450353384017944]",-5.397900104522705,-1.4450353384017944,"[-16.548038754421857, -11.82143114935275]","[-0.004531454471328984, -9.783523078925957e-05]","[-2.5122486185076416, 8.713979115496034]","[3.852877616882324, 2.1285293102264404]"
date,2021/1/15,1.0,0.005229955,change point,shape,0.005229955,cases,112,215,"[-0.012777161584695659, -0.042830396163371934]","[-0.009367408634214607, 0.007964117623748714]","[-0.004383141151003699, -0.0005867932243344324]","[-5.388804912567139, -1.442977786064148]",-5.388804912567139,-1.442977786064148,"[-16.54801764831677, -11.821444807401683]","[-0.004531454471329014, -9.783523078927356e-05]","[-2.512248618507642, 8.713979115496032]","[3.852877616882324, 2.1285295486450195]"
date,2021/2/10,0.900617708,0.005229955,outlier,shape,0.00471019,cases,171,215,"[-0.012777004726058716, -0.042830528574481094]","[-0.009367408634214562, 0.007964117623748764]","[-0.004383141151003699, -0.0005867932243344332]","[-5.388804912567139, -1.442977786064148]",-5.388804912567139,-1.442977786064148,"[-16.54803876129853, -11.821431144902553]","[-0.004531454471329019, -9.783523078929193e-05]","[-2.5122486185076434, 8.713979115496034]","[3.852877616882324, 2.1285295486450195]"
date,-1,0.99289699,0.004183964,trend,shape,0.004154245,cases,22,92,"[-0.01630547084614983, -0.04629052214885233]","[-0.011235949440497375, 0.012781786895362827]","[-0.0047298148915204, -0.0026556032994024736]","[0.954264760017395, -7.882542610168457]",0.954264760017395,-7.882542610168457,"[-6.397482154472147, -6.525929016128243]","[-0.004941889145860036, -0.0012325719305140855]","[-4.177194553496894, 21.726227157454716]","[0.009237715043127537, -6.1502461433410645]"
date,2021/1/15,1.0,0.004183964,change point,shape,0.004183964,cases,128,92,"[-0.016305470733047504, -0.046290522407087815]","[-0.011235949440497403, 0.012781786895362825]","[-0.004729814891520404, -0.002655603299402474]","[0.9561276435852051, -7.88467264175415]",0.9561276435852051,-7.88467264175415,"[-6.397482150422485, -6.525929012721782]","[-0.004941889145860039, -0.0012325719305140482]","[-4.177194553496889, 21.726227157454712]","[0.00923771783709526, -6.1502461433410645]"
date,2021/2/10,0.928107627,0.004183964,outlier,shape,0.003883169,cases,163,92,"[-0.01630547084317485, -0.04629052215856928]","[-0.010472142074619635, 0.010781438770925094]","[-0.0047298148915204076, -0.002655603299402475]","[0.9561276435852051, -7.88467264175415]",0.9561276435852051,-7.88467264175415,"[-6.397482154454811, -6.525929016113664]","[-0.004941889145860011, -0.0012325719305140564]","[-4.177194553496895, 21.726227157454716]","[0.009237851947546005, -6.150245189666748]"
date,-1,0.988146364,0.006275945,trend,shape,0.006201553,cases,23,176,"[-0.017694550153866957, -0.04223197507805713]","[-0.008554944066781187, 0.00632644277295804]","[0.00307965237148754, -0.0017323601442227612]","[4.043461799621582, 0.8384426236152649]",4.043461799621582,0.8384426236152649,"[-14.776114808149046, 4.436850447169392]","[-0.004690494060048502, -2.8147660889847538e-05]","[-1.192606572764237, 6.556797615687769]","[1.8258717060089111, 4.301584720611572]"
date,2021/1/15,0.999998177,0.006275945,change point,shape,0.006275934,cases,117,176,"[-0.017666555438068707, -0.04219460491884526]","[-0.008554944066781188, 0.006326442772958042]","[0.0030796523714875425, -0.0017323601442227623]","[4.043461799621582, 0.8384426832199097]",4.043461799621582,0.8384426832199097,"[-14.77611480872078, 4.436850447038505]","[-0.004690494060048484, -2.8147660889849462e-05]","[-1.192606572764237, 6.556797615687768]","[1.8258717060089111, 4.301584720611572]"
date,2021/2/10,0.920727699,0.006275945,outlier,shape,0.0057784369999999,cases,165,176,"[-0.017666742469116623, -0.04219484996689296]","[-0.008554944066781214, 0.006326442772958021]","[0.0030796523714875412, -0.0017323601442227616]","[4.039815425872803, 0.8535197377204895]",4.039815425872803,0.8535197377204895,"[-14.776114808678905, 4.4368504470481005]","[-0.004690494060048452, -2.814766088985908e-05]","[-1.1926065727642343, 6.556797615687767]","[1.8279798030853271, 4.298274040222168]"
date,-1,0.987443442,0.0073219359999999,trend,shape,0.007229998,cases,24,69,"[-0.01585427960433885, -0.038835316887801785]","[-0.011113270331494318, 0.012986985227418858]","[-0.004265040841223332, -0.0014550193904660236]","[-1.9950629472732544, 4.380647659301758]",-1.9950629472732544,4.380647659301758,"[-18.101039779350373, -15.102112351349943]","[-0.00453145447132904, -9.783523078925099e-05]","[-0.8772509199861821, 7.1927568302361236]","[-5.066375732421875, 0.18714644014835358]"
date,2021/1/15,0.999996062,0.0073219359999999,change point,shape,0.007321908,cases,124,69,"[-0.015854280318090348, -0.038835317082341544]","[-0.011113270331494302, 0.012986985227418868]","[-0.004265040841223335, -0.0014550193904660253]","[-1.9950628280639648, 4.3806471824646]",-1.9950628280639648,4.3806471824646,"[-18.101039779418933, -15.102112351308497]","[-0.004531454471329034, -9.783523078926616e-05]","[-0.8772509199861841, 7.192756830236124]","[-5.074217319488525, 0.1728314608335495]"
date,2021/2/10,0.925531791,0.0073219359999999,outlier,shape,0.006776685,cases,174,69,"[-0.015854280347640994, -0.03883531709039584]","[-0.011113270331494327, 0.012986985227418854]","[-0.004265040841223334, -0.001455019390466025]","[-1.9953370094299316, 4.371773719787598]",-1.9953370094299316,4.371773719787598,"[-18.10103977941221, -15.102112351312547]","[-0.004531454471329036, -9.783523078925784e-05]","[-0.8772509199861825, 7.1927568302361236]","[-5.071993827819824, 0.17566727101802826]"
date,-1,0.991472735,0.12551891,trend,shape,0.1244485769999999,cases,25,21520,"[0.10840056577474212, -0.0684403277732437]","[0.006320781454402332, -0.024737890749245685]","[0.0030963396200891138, 0.00015744437260917853]","[14.382549285888672, -8.981446266174316]",14.382549285888672,-8.981446266174316,"[-26.67793305532002, 54.875591464060065]","[-0.006377765712476751, 0.004077063419929441]","[1.1243777372822752, -0.006291792880728833]","[18.964014053344727, 0.7947613000869751]"
county,Jefferson,1.0,0.12551891,top1,point,0.12551891,cases,86,21520,"[0.10840056570865503, -0.06844032800374308]","[0.006320781454402348, -0.02473789074924568]","[0.0030963396200891125, 0.00015744437260918002]","[14.603251457214355, -10.311111450195312]",14.603251457214355,-10.311111450195312,"[-26.67793305532006, 54.875591464060115]","[-0.006377765712476754, 0.004077063419929431]","[1.1243777372822743, -0.006291792880728572]","[17.463388442993164, 1.2143319845199585]"
date,2021/1/15,0.99999999,0.12551891,change point,shape,0.125518908,cases,125,21520,"[0.10840056608971287, -0.06844032667468417]","[0.006320781454402357, -0.02473789074924569]","[0.0030963396200891094, 0.00015744437260917896]","[15.181096076965332, -9.409751892089844]",15.181096076965332,-9.409751892089844,"[-26.67793305532004, 54.87559146406007]","[-0.006377765712476734, 0.004077063419929441]","[1.1243777372822747, -0.0062917928807288285]","[17.794248580932617, 0.5956283211708069]"
date,2021/2/10,0.933179983,0.12551891,outlier,shape,0.117131734,cases,175,21520,"[0.10840056570168768, -0.06844032802804377]","[0.006320781454402343, -0.02473789074924567]","[0.003096339620089109, 0.00015744437260918024]","[15.97508430480957, -9.619049072265625]",15.97508430480957,-9.619049072265625,"[-26.67793305532006, 54.875591464060115]","[-0.006377765712476743, 0.004077063419929424]","[1.124377737282274, -0.006291792880728833]","[18.826007843017578, 1.999659776687622]"
county,Jefferson,0.146774589,0.12551891,attribution,point,0.018422986,cases,245,21520,"[0.1084005661837093, -0.06844032634684226]","[0.006320781454402326, -0.024737890749245678]","[0.0030963396200891116, 0.00015744437260917875]","[16.17049789428711, -9.039412498474121]",16.17049789428711,-9.039412498474121,"[-26.677933055320054, 54.875591464060086]","[-0.0063777657124767535, 0.004077063419929444]","[1.1243777372822747, -0.0062917928807288285]","[17.65487289428711, 1.8055286407470703]"
date,2021/2/10,0.060352275,0.12551891,attribution,point,0.007575352,cases,246,21520,"[0.10840056607231666, -0.06844032673535895]","[0.00632078145440233, -0.02473789074924569]","[0.003096339620089111, 0.00015744437260917875]","[15.235090255737305, -10.240047454833984]",15.235090255737305,-10.240047454833984,"[-26.67793305532006, 54.875591464060115]","[-0.0063777657124767535, 0.004077063419929438]","[1.1243777372822759, -0.0062917928807290895]","[18.130050659179688, 1.1363412141799927]"
date,-1,0.595869526,0.12551891,clustering,compound shape,0.066814941,cases;deaths,325,21520,"[0.10840058673518357, -0.06844025466701258]","[0.006320781454402335, -0.0247378907492457]","[0.0030963396200891116, 0.00015744437260917853]","[15.91751480102539, -10.306514739990234]",15.91751480102539,-10.306514739990234,"[-26.677933055320068, 54.875591464060115]","[-0.006377765712476757, 0.004077063419929433]","[1.1243777372822752, -0.006291792880728833]","[18.495466232299805, 1.4641934633255005]"
county,-1,1.0,0.12551891,clustering,compound shape,0.121857941,cases;deaths,336,21520,"[0.1084005667037375, -0.06844032453308005]","[0.006320781454402366, -0.024737890749245678]","[0.0030963396200891103, 0.00015744437260917812]","[15.573623657226562, -8.597068786621094]",15.573623657226562,-8.597068786621094,"[-26.677933055313076, 54.875591464062126]","[-0.006377765712476746, 0.004077063419929453]","[1.1243777372822727, -0.006291792880728564]","[19.163801193237305, 1.3886960744857788]"
date,-1,0.984535387,0.12551891,cross measure correlation,compound,0.123577808,cases;deaths,388,21520,"[0.11067640350937182, -0.058387794798412246]","[0.00632078145440231, -0.02473789074924568]","[0.003096339620089114, 0.0001574443726091794]","[14.92078971862793, -8.540892601013184]",14.92078971862793,-8.540892601013184,"[-26.677933055320043, 54.875591464060065]","[-0.006377765712476753, 0.004077063419929451]","[1.124377737282274, -0.006291792880728833]","[18.163806915283203, 2.126427412033081]"
county,-1,0.921115471,0.12551891,cross measure correlation,compound,0.11561741,cases;deaths,389,21520,"[0.10840056619153847, -0.06844032631953556]","[0.006320781454402346, -0.0247378907492457]","[0.003096339620089111, 0.00015744437260917918]","[14.309624671936035, -9.652169227600098]",14.309624671936035,-9.652169227600098,"[-26.67793305532004, 54.87559146406007]","[-0.0063777657124767404, 0.004077063419929453]","[1.124377737282274, -0.006291792880728572]","[18.462980270385742, 0.47216078639030457]"
date,-1,0.985158933,0.0083679269999999,trend,shape,0.008243738,cases,26,46,"[-0.019087616634571543, -0.040322495614664895]","[0.00559634361141013, -0.015032571309507067]","[-0.004235107335909912, 0.007283390638752961]","[-9.74851131439209, -10.170021057128906]",-9.74851131439209,-10.170021057128906,"[-4.183960678071641, 3.8877742182393327]","[-0.004510737251537325, -0.0006374776324551084]","[-0.6326539432894224, 10.12372911640087]","[0.5216193795204163, -12.611665725708008]"
date,2021/1/15,0.999999048,0.0083679269999999,change point,shape,0.008367919,cases,126,46,"[-0.018330566755727862, -0.039436982167937944]","[0.005596343611410117, -0.015032571309507045]","[-0.004235107335909917, 0.007283390638752959]","[-9.74851131439209, -10.170021057128906]",-9.74851131439209,-10.170021057128906,"[-4.183960678124491, 3.887774218304859]","[-0.00451073725153732, -0.0006374776324551222]","[-0.6326539432894217, 10.123729116400868]","[0.7068058252334595, -12.48112678527832]"
date,2021/2/10,0.924523453,0.0083679269999999,outlier,shape,0.007736345,cases,176,46,"[-0.013341702955996801, -0.04955979626765626]","[0.0055963436114101275, -0.01503257130950705]","[-0.004235107335909919, 0.007283390638752962]","[-9.74851131439209, -10.170021057128906]",-9.74851131439209,-10.170021057128906,"[-4.183960681171497, 3.8877742220827396]","[-0.004510737251537324, -0.0006374776324551042]","[-0.6326539432894216, 10.123729116400867]","[0.6297236084938049, -12.323461532592773]"
state,Florida,0.718178421,0.0083679269999999,attribution,point,0.006009665,cases,204,46,"[-0.013334443549195787, -0.049558827257075576]","[-0.002371279659198505, -0.008541270283520476]","[-0.004235107335909916, 0.00728339063875296]","[-9.931852340698242, -9.711533546447754]",-9.931852340698242,-9.711533546447754,"[-4.183960677976514, 3.887774218121396]","[-0.0045107372515373265, -0.0006374776324550877]","[-0.6326539432894193, 10.123729116400865]","[0.4265887141227722, -12.44063949584961]"
date,-1,0.991060211,0.0700813909999999,trend,shape,0.069454878,cases,27,21516,"[0.03592598754357087, -0.0749457293411542]","[0.0017096565310133318, -0.018529762386340236]","[0.003096339620089111, 0.0001574443726091794]","[-13.73874282836914, 7.866010665893555]",-13.73874282836914,7.866010665893555,"[-43.8418782497659, 22.273515282621258]","[-0.005251297180481712, -0.0012906440664165709]","[1.1243777372822736, -0.006291792880728813]","[-5.8445000648498535, -16.136837005615234]"
county,Jefferson,1.0,0.0700813909999999,top1,point,0.0700813909999999,cases,88,21516,"[0.03603980070541469, -0.07475464098856216]","[0.0017096565310133398, -0.01852976238634023]","[0.003096339620089111, 0.0001574443726091794]","[-14.363390922546387, 9.373886108398438]",-14.363390922546387,9.373886108398438,"[-43.84187824976584, 22.273515282621304]","[-0.005251297180481712, -0.0012906440664165746]","[1.1243777372822739, -0.006291792880728576]","[-6.232985496520996, -14.82577133178711]"
date,2021/1/15,0.99992307,0.0700813909999999,change point,shape,0.070076,cases,127,21516,"[0.035873378459850815, -0.0750334437185782]","[0.0017096565310133467, -0.01852976238634023]","[0.0030963396200891094, 0.00015744437260917918]","[-12.856423377990723, 8.746820449829102]",-12.856423377990723,8.746820449829102,"[-43.841878249765784, 22.273515282621393]","[-0.005251297180481725, -0.0012906440664165746]","[1.124377737282274, -0.006291792880728304]","[-7.072645664215088, -15.571763038635254]"
date,2021/2/10,0.924081485,0.0700813909999999,outlier,shape,0.064760916,cases,177,21516,"[0.03592515370490205, -0.0749471225998159]","[0.0017096565310133437, -0.01852976238634022]","[0.0030963396200891125, 0.0001574443726091794]","[-13.114754676818848, 8.124658584594727]",-13.114754676818848,8.124658584594727,"[-43.8418782497659, 22.273515282621254]","[-0.005251297180481706, -0.0012906440664165746]","[1.1243777372822747, -0.006291792880728568]","[-6.8062520027160645, -15.049616813659668]"
county,Jefferson,0.119007112,0.0700813909999999,attribution,point,0.008340184,cases,242,21516,"[0.03588059997448036, -0.07502142619786714]","[0.0017096565310133329, -0.01852976238634024]","[0.003096339620089115, 0.00015744437260917853]","[-13.121331214904785, 9.371735572814941]",-13.121331214904785,9.371735572814941,"[-43.84187824976586, 22.273515282621297]","[-0.005251297180481706, -0.001290644066416569]","[1.1243777372822756, -0.006291792880728564]","[-5.591660976409912, -15.643661499023438]"
date,-1,0.654648197,0.0700813909999999,clustering,compound shape,0.034984567,cases;deaths,327,21516,"[0.035925281827890794, -0.07494690852580245]","[0.0017096565310133376, -0.018529762386340225]","[0.0030963396200891094, 0.0001574443726091794]","[-13.737046241760254, 8.743062973022461]",-13.737046241760254,8.743062973022461,"[-43.84187824976586, 22.273515282621297]","[-0.00525129718048172, -0.0012906440664165854]","[1.1243777372822756, -0.0062917928807288285]","[-6.871804714202881, -16.153371810913086]"
county,-1,1.0,0.0700813909999999,clustering,compound shape,0.064328441,cases;deaths,337,21516,"[0.035922829486548756, -0.07495100561633525]","[0.0017096565310133532, -0.01852976238634021]","[0.0030963396200891116, 0.00015744437260917853]","[-14.631603240966797, 8.751542091369629]",-14.631603240966797,8.751542091369629,"[-43.8418782497659, 22.273515282621254]","[-0.005251297180481713, -0.0012906440664165746]","[1.1243777372822743, -0.006291792880728825]","[-5.7858710289001465, -15.151481628417969]"
county,-1,0.919305394,0.0700813909999999,cross measure correlation,compound,0.064426201,cases;deaths,374,21516,"[0.03604240180066193, -0.0747502523958132]","[0.0017096565310133628, -0.01852976238634019]","[0.0030963396200891116, 0.0001574443726091794]","[-13.741174697875977, 9.623549461364746]",-13.741174697875977,9.623549461364746,"[-43.84187824976586, 22.273515282621297]","[-0.005251297180481705, -0.0012906440664165726]","[1.124377737282274, -0.006291792880728564]","[-6.377566337585449, -15.576431274414062]"
date,-1,0.971765075,0.0700813909999999,cross measure correlation,compound,0.068102648,cases;deaths,384,21516,"[0.03592007486352995, -0.07495560672163047]","[0.0017096565310133537, -0.018529762386340215]","[0.0030963396200891116, 0.0001574443726091798]","[-14.367565155029297, 8.118457794189453]",-14.367565155029297,8.118457794189453,"[-43.8418782497659, 22.273515282621254]","[-0.005251297180481698, -0.0012906440664165618]","[1.1243777372822759, -0.006291792880728844]","[-6.339169502258301, -16.283443450927734]"
date,-1,0.966548812,0.009413918,trend,shape,0.009099011,cases,28,97,"[-0.007685450266638092, -0.039293040988349855]","[0.005708934234864712, -0.013663755152796641]","[-0.003975120106058982, 0.007504079992243634]","[-9.849007606506348, 2.2582924365997314]",-9.849007606506348,2.2582924365997314,"[-0.3074865535733314, -2.7743123282282816]","[-0.004531454471329032, -9.783523078927181e-05]","[-0.15685660859848793, 8.666633245316417]","[-1.299882173538208, 6.403410911560059]"
date,2021/1/15,0.999998458,0.009413918,change point,shape,0.009413904,cases,138,97,"[-0.01136213307516251, -0.036255717643105714]","[0.005708934234864732, -0.013663755152796643]","[-0.003975120106058978, 0.007504079992243631]","[-9.849007606506348, 2.2582924365997314]",-9.849007606506348,2.2582924365997314,"[-0.3074435806887693, -2.774622269090589]","[-0.004531454471329021, -9.783523078925091e-05]","[-0.1568566085984877, 8.666633245316415]","[-1.2998844385147095, 6.403409957885742]"
date,2021/2/9,0.897377073,0.009413918,outlier,shape,0.008447834,cases,187,97,"[-0.007753108715927778, -0.03915927486314134]","[0.005708934234864726, -0.013663755152796652]","[-0.003975120106058972, 0.007504079992243638]","[-9.849006652832031, 2.2582924365997314]",-9.849006652832031,2.2582924365997314,"[-0.3075482859925509, -2.7738671551545324]","[-0.004531454471329024, -9.783523078927213e-05]","[-0.1568566085984917, 8.666633245316419]","[-1.2998883724212646, 6.40339469909668]"
date,-1,0.981810305,0.0261497729999999,trend,shape,0.025674116,cases,29,21521,"[-0.032038739258209596, -0.03349810620580935]","[-0.005383777619682701, 0.0013999888396561645]","[0.04507640204750301, -0.0003895092093087791]","[-1.1954011917114258, -15.417961120605469]",-1.1954011917114258,-15.417961120605469,"[-14.884532845241061, 18.243707462870436]","[-0.005052810225204718, 0.00027729747489341796]","[41.15486863666644, -1.3092451570203607]","[10.382711410522461, 3.489899158477783]"
date,2021/1/15,0.999998834,0.0261497729999999,change point,shape,0.026149742,cases,129,21521,"[-0.032008279531978344, -0.033443972223792036]","[-0.005383777619682686, 0.001399988839656187]","[0.04507640204750303, -0.0003895092093087757]","[-1.1954013109207153, -15.417961120605469]",-1.1954013109207153,-15.417961120605469,"[-14.884402900906544, 18.243721372355463]","[-0.005052810225204728, 0.00027729747489337975]","[41.15486863666645, -1.3092451570203647]","[10.382711410522461, 3.4899394512176514]"
date,2021/2/10,0.920099545,0.0261497729999999,outlier,shape,0.024060394,cases,179,21521,"[-0.03204631982960062, -0.03351164059851468]","[-0.005383777619682675, 0.0013999888396561788]","[0.045076402047502996, -0.00038950920930878077]","[-1.1954011917114258, -15.417961120605469]",-1.1954011917114258,-15.417961120605469,"[-14.8845132101456, 18.243709564706663]","[-0.005052810225204729, 0.00027729747489342577]","[41.15486863666646, -1.3092451570203607]","[10.382711410522461, 3.489899158477783]"
date,-1,0.985647413,0.0073219359999999,trend,shape,0.007216848,cases,30,82,"[-0.013858315729325037, -0.039038224054243204]","[-0.011113270331494287, 0.012986985227418877]","[-0.004265040841223334, -0.0014550193904660238]","[3.3974502086639404, 4.432863712310791]",3.3974502086639404,4.432863712310791,"[-23.771595962904144, -3.8818643180839563]","[-0.004531454471329014, -9.783523078927228e-05]","[-0.8772509199861783, 7.192756830236126]","[-3.3445932865142822, -9.4566068649292]"
date,2021/1/15,0.99998972,0.0073219359999999,change point,shape,0.007321861,cases,123,82,"[-0.013858289528861515, -0.03903823086002342]","[-0.01111327033149426, 0.012986985227418878]","[-0.0042650408412233335, -0.001455019390466023]","[3.4002838134765625, 4.439620494842529]",3.4002838134765625,4.439620494842529,"[-16.172607678502587, -15.575110671128018]","[-0.004531454471329028, -9.783523078926056e-05]","[-0.8772509199861785, 7.192756830236125]","[-3.3486974239349365, -9.461384773254395]"
date,2021/2/10,0.922410412,0.0073219359999999,outlier,shape,0.00675383,cases,170,82,"[-0.013853811981693383, -0.03903939380411922]","[-0.011113270331494318, 0.012986985227418852]","[-0.0042650408412233335, -0.001455019390466022]","[3.403806209564209, 4.441438674926758]",3.403806209564209,4.441438674926758,"[-23.771595963587544, -3.88186432158173]","[-0.004531454471329003, -9.78352307892622e-05]","[-0.877250919986179, 7.192756830236125]","[-3.3446154594421387, -9.45659351348877]"
date,-1,0.990324581,1.0,trend,shape,0.990324581,cases,31,0,"[0.13544198788287953, 0.4112780131588296]","[0.04900849066301195, 0.028133513877272674]","[0.003096339620089108, 0.00015744437260918045]","[-1.6420104503631592, 24.343168258666992]",-1.6420104503631592,24.343168258666992,"[142.40574312403413, 69.47467745761911]","[0.05623757191038226, 0.004028149502213278]","[1.1243777372822743, -0.006291792880728825]","[-15.070568084716797, 13.667330741882324]"
state,Florida,0.999748902,1.0,top1,point,0.999748902,cases,81,0,"[0.13647333251879212, 0.41093458951437073]","[0.049008490663011925, 0.02813351387727267]","[0.003096339620089113, 0.00015744437260917896]","[-1.012501835823059, 24.778162002563477]",-1.012501835823059,24.778162002563477,"[142.40638357648157, 69.47336903771763]","[0.056237571910382214, 0.0040281495022132675]","[1.1243777372822752, -0.006291792880728568]","[-15.378972053527832, 14.363637924194336]"
county,Miami-Dade,1.0,1.0,top1,point,1.0,cases,92,0,"[0.1361121359461028, 0.4110551873383933]","[0.04900849066301195, 0.028133513877272663]","[0.0030963396200891103, 0.00015744437260917961]","[0.4635946452617645, 24.4827823638916]",0.4635946452617645,24.4827823638916,"[142.40619951163566, 69.47374507823908]","[0.05623757191038223, 0.004028149502213269]","[1.124377737282274, -0.006291792880728556]","[-16.23299217224121, 14.479029655456543]"
date,2021/1/15,0.999999947,1.0,change point,shape,0.999999947,cases,131,0,"[0.1342405947602592, 0.41167447198842183]","[0.049008490663011904, 0.028133513877272653]","[0.003096339620089113, 0.00015744437260917853]","[0.4912499189376831, 22.981348037719727]",0.4912499189376831,22.981348037719727,"[142.40556448999897, 69.47504239479053]","[0.056237571910382235, 0.004028149502213274]","[1.1243777372822736, -0.006291792880728572]","[-14.391448974609375, 13.9710693359375]"
date,2021/2/10,0.928305072,1.0,outlier,shape,0.928305072,cases,181,0,"[0.13651614431982415, 0.4109202721373255]","[0.04900849066301193, 0.028133513877272663]","[0.0030963396200891138, 0.00015744437260918045]","[-0.2901313304901123, 23.989971160888672]",-0.2901313304901123,23.989971160888672,"[142.40581986122174, 69.4745206880541]","[0.056237571910382256, 0.0040281495022132675]","[1.1243777372822745, -0.006291792880728572]","[-15.561355590820312, 14.974413871765137]"
state,Florida,0.210359841,1.0,attribution,point,0.210359841,cases,231,0,"[0.13577315066445894, 0.4111680510724646]","[0.04900849066301197, 0.028133513877272667]","[0.003096339620089113, 0.00015744437260917853]","[-1.4734632968902588, 22.886886596679688]",-1.4734632968902588,22.886886596679688,"[142.40235966319744, 69.4815892417982]","[0.0562375719103823, 0.0040281495022132675]","[1.1243777372822745, -0.006291792880728299]","[-14.898381233215332, 15.856359481811523]"
date,2021/2/10,0.060239349,1.0,attribution,point,0.060239349,cases,238,0,"[0.12740747408887262, 0.41385645955517303]","[0.049008490663011973, 0.028133513877272677]","[0.0030963396200891094, 0.00015744437260918045]","[-0.918271005153656, 22.465871810913086]",-0.918271005153656,22.465871810913086,"[142.4063632931531, 69.4734104762426]","[0.05623757191038224, 0.004028149502213273]","[1.124377737282274, -0.006291792880728304]","[-14.755943298339844, 14.559653282165527]"
county,Miami-Dade,0.069539447,1.0,attribution,point,0.069539447,cases,244,0,"[0.13479786810099004, 0.4114910517931936]","[0.04900849066301198, 0.02813351387727269]","[0.003096339620089111, 0.00015744437260917918]","[-0.40161290764808655, 23.281476974487305]",-0.40161290764808655,23.281476974487305,"[142.4062691508175, 69.47360280717965]","[0.05623757191038222, 0.004028149502213273]","[1.1243777372822743, -0.006291792880729082]","[-15.824777603149414, 13.848555564880371]"
date,-1,0.669421715,1.0,clustering,compound shape,0.569085858,cases;deaths,331,0,"[0.13482418465501056, 0.4114823694883205]","[0.04900849066301197, 0.028133513877272698]","[0.0030963396200891094, 0.00015744437260917918]","[0.6762813329696655, 23.716604232788086]",0.6762813329696655,23.716604232788086,"[142.40701867326953, 69.472071529639]","[0.05623757191038224, 0.0040281495022132605]","[1.1243777372822752, -0.0062917928807288285]","[-15.633443832397461, 15.767694473266602]"
county,-1,1.0,1.0,clustering,compound shape,0.975422427,cases;deaths,348,0,"[0.14008575144901642, 0.4097091562375216]","[0.04900849066301201, 0.02813351387727268]","[0.0030963396200891103, 0.00015744437260918067]","[-1.8628274202346802, 23.558094024658203]",-1.8628274202346802,23.558094024658203,"[142.4061085135439, 69.47393098446939]","[0.056237571910382235, 0.004028149502213274]","[1.1243777372822745, -0.006291792880729085]","[-16.180688858032227, 15.232893943786621]"
state,-1,0.963277977,1.0,cross measure correlation,compound,0.963277977,cases;deaths,381,0,"[0.1358236897451629, 0.4111512438232691]","[0.049008490663011973, 0.02813351387727269]","[0.0030963396200891116, 0.00015744437260917853]","[-0.10732727497816086, 22.466129302978516]",-0.10732727497816086,22.466129302978516,"[142.40620573087807, 69.47373237250115]","[0.05623757191038219, 0.004028149502213269]","[1.1243777372822745, -0.006291792880729082]","[-14.057918548583984, 14.690522193908691]"
date,-1,0.985038583,1.0,cross measure correlation,compound,0.985038583,cases;deaths,383,0,"[0.13547570963603955, 0.4112668293276823]","[0.04900849066301195, 0.028133513877272674]","[0.003096339620089113, 0.00015744437260917853]","[-0.2698037922382355, 24.902828216552734]",-0.2698037922382355,24.902828216552734,"[142.4062687153149, 69.47360369690075]","[0.05623757191038226, 0.004028149502213276]","[1.1243777372822743, -0.0062917928807290895]","[-14.252572059631348, 15.40231704711914]"
county,-1,0.932615186,1.0,cross measure correlation,compound,0.932615186,cases;deaths,396,0,"[0.1363474178227705, 0.41097667016147404]","[0.04900849066301192, 0.028133513877272653]","[0.0030963396200891103, 0.0001574443726091798]","[-0.9556677341461182, 23.742097854614258]",-0.9556677341461182,23.742097854614258,"[142.40655097263075, 69.47302704883617]","[0.05623757191038225, 0.004028149502213273]","[1.1243777372822747, -0.006291792880728836]","[-14.950247764587402, 15.176785469055176]"
