sid,cid
68,1472
120,1472
402,1472
427,1472
718,1472
813,1472
1684,1472
1716,1472
1905,1472
2063,1472
2696,1472
2855,1472
3415,1472
4403,1472
5208,1472
5859,1472
7216,1472
7868,1472
9242,1472
10135,1472
11883,1472
12777,1472
14536,1472
16138,1472
17384,1472
18987,1472
20243,1472
22229,1472
23718,1472
25705,1472
27074,1472
27087,1472
27142,1472
27194,1472
27476,1472
27501,1472
27792,1472
27887,1472
28758,1472
28790,1472
28979,1472
29137,1472
29770,1472
29929,1472
30489,1472
31477,1472
32282,1472
32933,1472
34290,1472
34942,1472
36316,1472
37209,1472
38957,1472
39851,1472
41610,1472
43212,1472
44458,1472
46061,1472
47317,1472
49303,1472
50792,1472
52779,1472
0,1473
6,1473
68,1473
83,1473
402,1473
471,1473
718,1473
1095,1473
1682,1473
1694,1473
1896,1473
1947,1473
2694,1473
2854,1473
3419,1473
4015,1473
5150,1473
5921,1473
7158,1473
7930,1473
9170,1473
10205,1473
11811,1473
12847,1473
14463,1473
15574,1473
17311,1473
18423,1473
20161,1473
21589,1473
23636,1473
25065,1473
27074,1473
27080,1473
27142,1473
27157,1473
27476,1473
27545,1473
27792,1473
28169,1473
28756,1473
28768,1473
28970,1473
29021,1473
29768,1473
29928,1473
30493,1473
31089,1473
32224,1473
32995,1473
34232,1473
35004,1473
36244,1473
37279,1473
38885,1473
39921,1473
41537,1473
42648,1473
44385,1473
45497,1473
47235,1473
48663,1473
50710,1473
52139,1473
0,1474
29,1474
69,1474
183,1474
403,1474
466,1474
722,1474
1094,1474
1683,1474
1738,1474
1900,1474
2235,1474
2695,1474
2799,1474
3424,1474
4014,1474
5165,1474
6005,1474
7173,1474
8014,1474
9185,1474
10296,1474
11826,1474
12938,1474
14476,1474
15672,1474
17324,1474
18521,1474
20174,1474
21690,1474
23649,1474
25166,1474
27074,1474
27103,1474
27143,1474
27257,1474
27477,1474
27540,1474
27796,1474
28219,1474
28757,1474
28812,1474
28974,1474
29331,1474
29769,1474
29873,1474
30498,1474
31161,1474
32239,1474
33079,1474
34247,1474
35088,1474
36259,1474
37370,1474
38900,1474
40012,1474
41550,1474
42746,1474
44398,1474
45595,1474
47248,1474
48764,1474
50723,1474
52240,1474
0,1475
20,1475
70,1475
188,1475
402,1475
461,1475
704,1475
1038,1475
1682,1475
1714,1475
1904,1475
2079,1475
2694,1475
2989,1475
3398,1475
4433,1475
5131,1475
5843,1475
7139,1475
7852,1475
9150,1475
10119,1475
11791,1475
12761,1475
14436,1475
16139,1475
17284,1475
18988,1475
20134,1475
22230,1475
23609,1475
25706,1475
27074,1475
27094,1475
27145,1475
27262,1475
27476,1475
27535,1475
27778,1475
28112,1475
28756,1475
28788,1475
28978,1475
29153,1475
29768,1475
30063,1475
30472,1475
31507,1475
32205,1475
32917,1475
34213,1475
34926,1475
36224,1475
37193,1475
38865,1475
39835,1475
41510,1475
43213,1475
44358,1475
46062,1475
47208,1475
49304,1475
50683,1475
52780,1475
0,1476
9,1476
69,1476
235,1476
403,1476
451,1476
722,1476
1132,1476
1683,1476
1697,1476
1900,1476
2180,1476
2695,1476
2782,1476
3424,1476
4067,1476
5159,1476
5982,1476
7167,1476
7991,1476
9179,1476
10272,1476
11820,1476
12914,1476
14469,1476
15644,1476
17317,1476
18493,1476
20167,1476
21662,1476
23642,1476
25138,1476
27074,1476
27083,1476
27143,1476
27309,1476
27477,1476
27525,1476
27796,1476
28206,1476
28757,1476
28771,1476
28974,1476
29254,1476
29769,1476
29856,1476
30498,1476
31141,1476
32233,1476
33056,1476
34241,1476
35065,1476
36253,1476
37346,1476
38894,1476
39988,1476
41543,1476
42718,1476
44391,1476
45567,1476
47241,1476
48736,1476
50716,1476
52212,1476
0,1477
14,1477
70,1477
143,1477
407,1477
506,1477
709,1477
901,1477
1684,1477
1703,1477
1901,1477
2334,1477
2729,1477
3165,1477
3507,1477
4434,1477
5128,1477
6009,1477
7136,1477
8018,1477
9247,1477
10746,1477
11888,1477
13388,1477
14433,1477
16140,1477
17281,1477
18989,1477
20413,1477
22231,1477
23888,1477
25707,1477
27074,1477
27088,1477
27145,1477
27245,1477
27481,1477
27710,1477
27783,1477
28427,1477
28758,1477
28777,1477
29001,1477
29408,1477
29803,1477
30239,1477
30581,1477
31508,1477
32362,1477
33431,1477
34370,1477
35440,1477
36425,1477
37820,1477
39066,1477
40462,1477
41748,1477
43214,1477
44596,1477
46063,1477
47487,1477
49305,1477
50962,1477
52781,1477
0,1478
23,1478
74,1478
196,1478
404,1478
637,1478
711,1478
1354,1478
1683,1478
1784,1478
1928,1478
2150,1478
2707,1478
3166,1478
3494,1478
4435,1478
5250,1478
6358,1478
7258,1478
8367,1478
9302,1478
10747,1478
11943,1478
13389,1478
14833,1478
16141,1478
17681,1478
18990,1478
20630,1478
22232,1478
24105,1478
25708,1478
27075,1478
27118,1478
27150,1478
27270,1478
27486,1478
27711,1478
27833,1478
28428,1478
28761,1478
28872,1478
29014,1478
29515,1478
29797,1478
30240,1478
30620,1478
31509,1478
32449,1478
33432,1478
34457,1478
35441,1478
36564,1478
37821,1478
39205,1478
40463,1478
41907,1478
43215,1478
44755,1478
46064,1478
47704,1478
49306,1478
51179,1478
52782,1478
0,1479
21,1479
70,1479
202,1479
402,1479
442,1479
704,1479
1355,1479
1684,1479
1715,1479
1901,1479
2236,1479
2696,1479
2770,1479
3466,1479
4436,1479
5234,1479
6359,1479
7242,1479
8368,1479
9278,1479
10748,1479
11919,1479
13390,1479
14862,1479
16142,1479
17710,1479
18991,1479
20673,1479
22233,1479
24148,1479
25709,1479
27074,1479
27095,1479
27145,1479
27276,1479
27476,1479
27516,1479
27778,1479
28429,1479
28758,1479
28789,1479
29001,1479
29310,1479
29770,1479
29844,1479
30540,1479
31510,1479
32308,1479
33433,1479
34316,1479
35442,1479
36352,1479
37822,1479
38993,1479
40464,1479
41936,1479
43216,1479
44784,1479
46065,1479
47747,1479
49307,1479
51222,1479
52783,1479
0,1480
24,1480
68,1480
209,1480
402,1480
494,1480
718,1480
981,1480
1684,1480
1847,1480
1905,1480
2429,1480
2696,1480
3151,1480
3415,1480
4412,1480
5150,1480
6337,1480
7158,1480
8346,1480
9170,1480
10718,1480
11811,1480
13360,1480
14457,1480
16113,1480
17305,1480
18962,1480
20155,1480
22200,1480
23630,1480
25676,1480
27074,1480
27098,1480
27142,1480
27283,1480
27476,1480
27568,1480
27792,1480
28055,1480
28758,1480
28921,1480
28979,1480
29503,1480
29770,1480
30225,1480
30489,1480
31486,1480
32224,1480
33411,1480
34232,1480
35420,1480
36244,1480
37792,1480
38885,1480
40434,1480
41531,1480
43187,1480
44379,1480
46036,1480
47229,1480
49274,1480
50704,1480
52750,1480
0,1481
13,1481
68,1481
120,1481
402,1481
427,1481
718,1481
813,1481
1682,1481
1702,1481
1896,1481
1985,1481
2694,1481
2754,1481
3419,1481
3657,1481
5150,1481
5558,1481
7158,1481
7567,1481
9170,1481
9817,1481
11811,1481
12459,1481
14463,1481
15179,1481
17311,1481
18028,1481
20161,1481
21178,1481
23636,1481
24654,1481
27074,1481
27087,1481
27142,1481
27194,1481
27476,1481
27501,1481
27792,1481
27887,1481
28756,1481
28776,1481
28970,1481
29059,1481
29768,1481
29828,1481
30493,1481
30731,1481
32224,1481
32632,1481
34232,1481
34641,1481
36244,1481
36891,1481
38885,1481
39533,1481
41537,1481
42253,1481
44385,1481
45102,1481
47235,1481
48252,1481
50710,1481
51728,1481
0,1482
26,1482
66,1482
116,1482
406,1482
487,1482
713,1482
919,1482
1684,1482
1770,1482
1894,1482
2112,1482
2699,1482
3026,1482
3523,1482
4437,1482
5238,1482
6360,1482
7246,1482
8369,1482
9282,1482
10749,1482
11923,1482
13391,1482
14863,1482
16143,1482
17711,1482
18992,1482
20674,1482
22234,1482
24149,1482
25710,1482
27074,1482
27100,1482
27140,1482
27190,1482
27483,1482
27561,1482
27808,1482
27993,1482
28758,1482
28847,1482
28968,1482
29186,1482
29805,1482
30100,1482
30597,1482
31511,1482
32312,1482
33434,1482
34320,1482
35443,1482
36356,1482
37823,1482
38997,1482
40465,1482
41937,1482
43217,1482
44785,1482
46066,1482
47748,1482
49308,1482
51223,1482
52784,1482
0,1483
3,1483
65,1483
150,1483
402,1483
439,1483
694,1483
849,1483
1682,1483
1712,1483
1892,1483
2167,1483
2694,1483
2767,1483
3386,1483
3909,1483
5134,1483
6361,1483
7142,1483
8370,1483
9187,1483
10750,1483
11828,1483
13392,1483
14439,1483
16144,1483
17287,1483
18993,1483
20176,1483
22235,1483
23651,1483
25711,1483
27075,1483
27085,1483
27146,1483
27233,1483
27484,1483
27542,1483
27798,1483
27939,1483
28760,1483
28877,1483
28980,1483
29516,1483
29785,1483
30241,1483
30503,1483
31512,1483
32208,1483
33435,1483
34216,1483
35444,1483
36261,1483
37824,1483
38902,1483
40466,1483
41513,1483
43218,1483
44361,1483
46067,1483
47250,1483
49309,1483
50725,1483
52785,1483
0,1484
3,1484
65,1484
150,1484
402,1484
439,1484
694,1484
849,1484
1684,1484
1699,1484
1898,1484
2021,1484
2696,1484
2814,1484
3392,1484
3695,1484
5291,1484
6212,1484
7299,1484
8221,1484
9355,1484
10548,1484
11996,1484
13190,1484
14802,1484
15927,1484
17650,1484
18776,1484
20582,1484
21981,1484
24057,1484
25457,1484
27074,1484
27077,1484
27139,1484
27224,1484
27476,1484
27513,1484
27768,1484
27923,1484
28758,1484
28821,1484
28972,1484
29095,1484
29770,1484
29888,1484
30466,1484
30769,1484
32365,1484
33286,1484
34373,1484
35295,1484
36429,1484
37622,1484
39070,1484
40264,1484
41876,1484
43001,1484
44724,1484
45850,1484
47656,1484
49055,1484
51131,1484
52531,1484
0,1485
10,1485
67,1485
260,1485
405,1485
422,1485
700,1485
1356,1485
1683,1485
1698,1485
1899,1485
2443,1485
2698,1485
2749,1485
3393,1485
4439,1485
5126,1485
6300,1485
7134,1485
8309,1485
9145,1485
10751,1485
11786,1485
13393,1485
14431,1485
16145,1485
17279,1485
18994,1485
20129,1485
22236,1485
23604,1485
25712,1485
27074,1485
27084,1485
27141,1485
27334,1485
27479,1485
27496,1485
27774,1485
28430,1485
28757,1485
28772,1485
28973,1485
29517,1485
29772,1485
29823,1485
30467,1485
31513,1485
32200,1485
33374,1485
34208,1485
35383,1485
36219,1485
37825,1485
38860,1485
40467,1485
41505,1485
43219,1485
44353,1485
46068,1485
47203,1485
49310,1485
50678,1485
52786,1485
0,1486
32,1486
66,1486
219,1486
402,1486
507,1486
696,1486
1052,1486
1683,1486
1734,1486
1893,1486
2146,1486
2706,1486
2963,1486
3423,1486
3957,1486
5158,1486
5867,1486
7166,1486
7876,1486
9178,1486
10143,1486
11819,1486
12785,1486
14468,1486
15511,1486
17316,1486
18360,1486
20166,1486
21520,1486
23641,1486
24996,1486
27075,1486
27116,1486
27149,1486
27293,1486
27484,1486
27692,1486
27817,1486
28431,1486
28761,1486
28857,1486
29005,1486
29220,1486
29787,1486
30190,1486
30558,1486
31514,1486
32328,1486
33436,1486
34336,1486
35445,1486
36381,1486
37826,1486
39022,1486
40468,1486
41682,1486
43220,1486
44530,1486
46069,1486
47406,1486
49311,1486
50881,1486
52787,1486
0,1487
13,1487
68,1487
120,1487
402,1487
427,1487
718,1487
813,1487
1682,1487
1702,1487
1896,1487
1985,1487
2694,1487
2754,1487
3419,1487
3657,1487
5150,1487
5558,1487
7158,1487
7567,1487
9170,1487
9817,1487
11811,1487
12459,1487
14463,1487
15179,1487
17311,1487
18028,1487
20161,1487
21178,1487
23636,1487
24654,1487
27074,1487
27087,1487
27142,1487
27194,1487
27476,1487
27501,1487
27792,1487
27887,1487
28756,1487
28776,1487
28970,1487
29059,1487
29768,1487
29828,1487
30493,1487
30731,1487
32224,1487
32632,1487
34232,1487
34641,1487
36244,1487
36891,1487
38885,1487
39533,1487
41537,1487
42253,1487
44385,1487
45102,1487
47235,1487
48252,1487
50710,1487
51728,1487
0,1488
21,1488
70,1488
202,1488
402,1488
442,1488
704,1488
1355,1488
1682,1488
1776,1488
1904,1488
2103,1488
2694,1488
3168,1488
3398,1488
4441,1488
5234,1488
6359,1488
7242,1488
8368,1488
9278,1488
10748,1488
11919,1488
13390,1488
14573,1488
16147,1488
17421,1488
18996,1488
20289,1488
22238,1488
23764,1488
25714,1488
27074,1488
27095,1488
27145,1488
27276,1488
27476,1488
27516,1488
27778,1488
28429,1488
28756,1488
28850,1488
28978,1488
29177,1488
29768,1488
30242,1488
30472,1488
31515,1488
32308,1488
33433,1488
34316,1488
35442,1488
36352,1488
37822,1488
38993,1488
40464,1488
41647,1488
43221,1488
44495,1488
46070,1488
47363,1488
49312,1488
50838,1488
52788,1488
0,1489
5,1489
68,1489
187,1489
402,1489
455,1489
718,1489
914,1489
1682,1489
1693,1489
1896,1489
2252,1489
2694,1489
2800,1489
3419,1489
4045,1489
5175,1489
6334,1489
7183,1489
8343,1489
9198,1489
10713,1489
11839,1489
13355,1489
14492,1489
16109,1489
17340,1489
18958,1489
20192,1489
22194,1489
23667,1489
25670,1489
27074,1489
27079,1489
27142,1489
27261,1489
27476,1489
27529,1489
27792,1489
27988,1489
28756,1489
28767,1489
28970,1489
29326,1489
29768,1489
29874,1489
30493,1489
31119,1489
32249,1489
33408,1489
34257,1489
35417,1489
36272,1489
37787,1489
38913,1489
40429,1489
41566,1489
43183,1489
44414,1489
46032,1489
47266,1489
49268,1489
50741,1489
52744,1489
0,1490
16,1490
69,1490
185,1490
406,1490
510,1490
727,1490
911,1490
1683,1490
1761,1490
1900,1490
2075,1490
2705,1490
2864,1490
3438,1490
3767,1490
5240,1490
5958,1490
7248,1490
7967,1490
9365,1490
10245,1490
12006,1490
12887,1490
14583,1490
15617,1490
17431,1490
18466,1490
20416,1490
21634,1490
23891,1490
25110,1490
27074,1490
27090,1490
27143,1490
27259,1490
27483,1490
27584,1490
27801,1490
27985,1490
28757,1490
28835,1490
28974,1490
29149,1490
29779,1490
29938,1490
30512,1490
30841,1490
32314,1490
33032,1490
34322,1490
35041,1490
36439,1490
37319,1490
39080,1490
39961,1490
41657,1490
42691,1490
44505,1490
45540,1490
47490,1490
48708,1490
50965,1490
52184,1490
0,1491
23,1491
70,1491
200,1491
405,1491
557,1491
723,1491
1358,1491
1682,1491
1718,1491
1904,1491
2366,1491
2714,1491
3169,1491
3486,1491
4442,1491
5222,1491
5706,1491
7230,1491
7715,1491
9518,1491
10753,1491
12159,1491
13395,1491
14864,1491
16148,1491
17712,1491
18997,1491
20675,1491
22239,1491
24150,1491
25715,1491
27074,1491
27097,1491
27145,1491
27274,1491
27479,1491
27631,1491
27809,1491
28432,1491
28756,1491
28792,1491
28978,1491
29440,1491
29788,1491
30243,1491
30560,1491
31516,1491
32296,1491
32780,1491
34304,1491
34789,1491
36592,1491
37827,1491
39233,1491
40469,1491
41938,1491
43222,1491
44786,1491
46071,1491
47749,1491
49313,1491
51224,1491
52789,1491
0,1492
33,1492
70,1492
221,1492
404,1492
464,1492
712,1492
1007,1492
1683,1492
1778,1492
1909,1492
2392,1492
2707,1492
2900,1492
3408,1492
4337,1492
5141,1492
5785,1492
7149,1492
7794,1492
9161,1492
10060,1492
11802,1492
12702,1492
14447,1492
16010,1492
17295,1492
18859,1492
20145,1492
22081,1492
23620,1492
25557,1492
27074,1492
27107,1492
27145,1492
27295,1492
27478,1492
27538,1492
27786,1492
28081,1492
28757,1492
28852,1492
28983,1492
29466,1492
29781,1492
29974,1492
30482,1492
31411,1492
32215,1492
32859,1492
34223,1492
34868,1492
36235,1492
37134,1492
38876,1492
39776,1492
41521,1492
43084,1492
44369,1492
45933,1492
47219,1492
49155,1492
50694,1492
52631,1492
0,1493
13,1493
70,1493
92,1493
403,1493
458,1493
717,1493
896,1493
1683,1493
1711,1493
1909,1493
1967,1493
2695,1493
2790,1493
3414,1493
3748,1493
5214,1493
6363,1493
7222,1493
8372,1493
9250,1493
10754,1493
11891,1493
13396,1493
14546,1493
16149,1493
17394,1493
18998,1493
20254,1493
22240,1493
23729,1493
25716,1493
27074,1493
27087,1493
27145,1493
27166,1493
27477,1493
27532,1493
27791,1493
27970,1493
28757,1493
28785,1493
28983,1493
29041,1493
29769,1493
29864,1493
30488,1493
30822,1493
32288,1493
33437,1493
34296,1493
35446,1493
36324,1493
37828,1493
38965,1493
40470,1493
41620,1493
43223,1493
44468,1493
46072,1493
47328,1493
49314,1493
50803,1493
52790,1493
0,1494
4,1494
66,1494
81,1494
404,1494
476,1494
699,1494
965,1494
1683,1494
1739,1494
1893,1494
2093,1494
2707,1494
2909,1494
3426,1494
4443,1494
5201,1494
6364,1494
7209,1494
8373,1494
9231,1494
10755,1494
11872,1494
13397,1494
14526,1494
16150,1494
17374,1494
18999,1494
20231,1494
22241,1494
23706,1494
25717,1494
27075,1494
27109,1494
27149,1494
27364,1494
27486,1494
27609,1494
27835,1494
28433,1494
28761,1494
28813,1494
29005,1494
29392,1494
29797,1494
29983,1494
30630,1494
31517,1494
32462,1494
33438,1494
34470,1494
35447,1494
36593,1494
37829,1494
39234,1494
40471,1494
41939,1494
43224,1494
44787,1494
46073,1494
47750,1494
49315,1494
51225,1494
52791,1494
0,1495
4,1495
68,1495
146,1495
404,1495
476,1495
698,1495
845,1495
1684,1495
1692,1495
1905,1495
2016,1495
2701,1495
2810,1495
3399,1495
3690,1495
5132,1495
5672,1495
7140,1495
7681,1495
9151,1495
9936,1495
11792,1495
12578,1495
14437,1495
15300,1495
17285,1495
18149,1495
20135,1495
21300,1495
23610,1495
24776,1495
27074,1495
27078,1495
27142,1495
27220,1495
27478,1495
27550,1495
27772,1495
27919,1495
28758,1495
28766,1495
28979,1495
29090,1495
29775,1495
29884,1495
30473,1495
30764,1495
32206,1495
32746,1495
34214,1495
34755,1495
36225,1495
37010,1495
38866,1495
39652,1495
41511,1495
42374,1495
44359,1495
45223,1495
47209,1495
48374,1495
50684,1495
51850,1495
0,1496
12,1496
65,1496
161,1496
406,1496
495,1496
706,1496
1360,1496
1682,1496
1701,1496
1892,1496
2038,1496
2703,1496
3170,1496
3401,1496
4444,1496
5134,1496
6365,1496
7142,1496
8374,1496
9153,1496
10756,1496
11794,1496
13398,1496
14439,1496
16151,1496
17287,1496
19000,1496
20137,1496
22242,1496
23612,1496
25718,1496
27074,1496
27086,1496
27139,1496
27235,1496
27483,1496
27712,1496
27789,1496
28434,1496
28756,1496
28775,1496
28966,1496
29112,1496
29784,1496
30244,1496
30486,1496
31518,1496
32238,1496
33439,1496
34246,1496
35448,1496
36258,1496
37830,1496
38899,1496
40472,1496
41549,1496
43225,1496
44397,1496
46074,1496
47247,1496
49316,1496
50722,1496
52792,1496
0,1497
20,1497
70,1497
188,1497
403,1497
492,1497
717,1497
1170,1497
1683,1497
1732,1497
1909,1497
2172,1497
2695,1497
2832,1497
3414,1497
4123,1497
5217,1497
6366,1497
7225,1497
8375,1497
9257,1497
10757,1497
11898,1497
13399,1497
14551,1497
16152,1497
17399,1497
19001,1497
20261,1497
22243,1497
23736,1497
25719,1497
27074,1497
27094,1497
27145,1497
27262,1497
27477,1497
27566,1497
27791,1497
28244,1497
28757,1497
28806,1497
28983,1497
29246,1497
29769,1497
29906,1497
30488,1497
31197,1497
32291,1497
33440,1497
34299,1497
35449,1497
36331,1497
37831,1497
38972,1497
40473,1497
41625,1497
43226,1497
44473,1497
46075,1497
47335,1497
49317,1497
50810,1497
52793,1497
0,1498
33,1498
66,1498
186,1498
406,1498
512,1498
713,1498
913,1498
1683,1498
1778,1498
1893,1498
2189,1498
2705,1498
3171,1498
3468,1498
4445,1498
5389,1498
6367,1498
7397,1498
8376,1498
9520,1498
10758,1498
12161,1498
13400,1498
14866,1498
16153,1498
17714,1498
19002,1498
20677,1498
22244,1498
24152,1498
25720,1498
27074,1498
27107,1498
27140,1498
27260,1498
27483,1498
27586,1498
27808,1498
27987,1498
28757,1498
28852,1498
28967,1498
29263,1498
29779,1498
30245,1498
30542,1498
31519,1498
32463,1498
33441,1498
34471,1498
35450,1498
36594,1498
37832,1498
39235,1498
40474,1498
41940,1498
43227,1498
44788,1498
46076,1498
47751,1498
49318,1498
51226,1498
52794,1498
0,1499
25,1499
70,1499
198,1499
407,1499
560,1499
709,1499
1085,1499
1682,1499
1720,1499
1904,1499
2160,1499
2709,1499
2982,1499
3435,1499
4001,1499
5128,1499
5700,1499
7136,1499
7709,1499
9247,1499
10191,1499
11888,1499
12833,1499
14659,1499
15561,1499
17507,1499
18410,1499
20395,1499
21572,1499
23870,1499
25048,1499
27074,1499
27110,1499
27145,1499
27303,1499
27481,1499
27634,1499
27783,1499
28159,1499
28756,1499
28840,1499
28978,1499
29234,1499
29783,1499
30056,1499
30509,1499
31075,1499
32362,1499
32986,1499
34370,1499
34995,1499
36425,1499
37265,1499
39066,1499
39907,1499
41733,1499
42635,1499
44581,1499
45484,1499
47469,1499
48646,1499
50944,1499
52122,1499
0,1500
17,1500
74,1500
265,1500
402,1500
436,1500
721,1500
1129,1500
1684,1500
1709,1500
1910,1500
2263,1500
2696,1500
2763,1500
3434,1500
4063,1500
5156,1500
5980,1500
7164,1500
7989,1500
9176,1500
10268,1500
11817,1500
12910,1500
14645,1500
15640,1500
17493,1500
18489,1500
20445,1500
21658,1500
23920,1500
25134,1500
27074,1500
27092,1500
27148,1500
27339,1500
27476,1500
27510,1500
27795,1500
28203,1500
28758,1500
28783,1500
28984,1500
29337,1500
29770,1500
29837,1500
30508,1500
31137,1500
32230,1500
33054,1500
34238,1500
35063,1500
36250,1500
37342,1500
38891,1500
39984,1500
41719,1500
42714,1500
44567,1500
45563,1500
47519,1500
48732,1500
50994,1500
52208,1500
0,1501
17,1501
69,1501
330,1501
405,1501
433,1501
701,1501
1361,1501
1682,1501
1723,1501
1902,1501
2444,1501
2714,1501
2987,1501
3431,1501
4446,1501
5248,1501
6368,1501
7256,1501
8377,1501
9299,1501
10759,1501
11940,1501
13401,1501
14661,1501
16154,1501
17509,1501
19003,1501
20398,1501
22245,1501
23873,1501
25721,1501
27075,1501
27091,1501
27152,1501
27404,1501
27482,1501
27507,1501
27816,1501
28435,1501
28760,1501
28880,1501
29008,1501
29518,1501
29806,1501
30246,1501
30631,1501
31520,1501
32322,1501
33442,1501
34330,1501
35451,1501
36373,1501
37833,1501
39014,1501
40475,1501
41941,1501
43228,1501
44789,1501
46077,1501
47752,1501
49319,1501
51227,1501
52795,1501
0,1502
13,1502
74,1502
108,1502
404,1502
438,1502
711,1502
801,1502
1683,1502
1711,1502
1928,1502
2200,1502
2707,1502
2766,1502
3494,1502
4447,1502
5227,1502
5716,1502
7235,1502
7725,1502
9270,1502
9981,1502
11911,1502
12623,1502
14637,1502
16155,1502
17485,1502
19004,1502
20367,1502
22246,1502
23842,1502
25722,1502
27074,1502
27087,1502
27148,1502
27182,1502
27478,1502
27512,1502
27785,1502
27875,1502
28757,1502
28785,1502
29002,1502
29274,1502
29781,1502
29840,1502
30568,1502
31521,1502
32301,1502
32790,1502
34309,1502
34799,1502
36344,1502
37055,1502
38985,1502
39697,1502
41711,1502
43229,1502
44559,1502
46078,1502
47441,1502
49320,1502
50916,1502
52796,1502
0,1503
25,1503
70,1503
198,1503
403,1503
528,1503
717,1503
1020,1503
1683,1503
1741,1503
1909,1503
2098,1503
2695,1503
2894,1503
3414,1503
4248,1503
5283,1503
5900,1503
7291,1503
7909,1503
9475,1503
10760,1503
12116,1503
13402,1503
14652,1503
15548,1503
17500,1503
18397,1503
20600,1503
22247,1503
24075,1503
25723,1503
27074,1503
27110,1503
27145,1503
27303,1503
27477,1503
27602,1503
27791,1503
28094,1503
28757,1503
28815,1503
28983,1503
29286,1503
29769,1503
29968,1503
30488,1503
31322,1503
32357,1503
32974,1503
34365,1503
34983,1503
36549,1503
37834,1503
39190,1503
40476,1503
41726,1503
42622,1503
44574,1503
45471,1503
47674,1503
49321,1503
51149,1503
52797,1503
0,1504
17,1504
65,1504
118,1504
406,1504
561,1504
706,1504
1089,1504
1682,1504
1723,1504
1892,1504
1983,1504
2703,1504
2986,1504
3401,1504
4007,1504
5181,1504
6369,1504
7189,1504
8378,1504
9421,1504
10761,1504
12062,1504
13403,1504
14499,1504
16156,1504
17347,1504
19005,1504
20503,1504
22248,1504
23978,1504
25724,1504
27074,1504
27092,1504
27139,1504
27192,1504
27483,1504
27671,1504
27789,1504
28436,1504
28756,1504
28797,1504
28966,1504
29057,1504
29784,1504
30247,1504
30486,1504
31522,1504
32255,1504
33443,1504
34263,1504
35452,1504
36495,1504
37835,1504
39136,1504
40477,1504
41573,1504
43230,1504
44421,1504
46079,1504
47577,1504
49322,1504
51052,1504
52798,1504
0,1505
14,1505
66,1505
126,1505
402,1505
457,1505
696,1505
821,1505
1683,1505
1744,1505
1893,1505
2176,1505
2706,1505
2807,1505
3423,1505
3923,1505
5158,1505
5830,1505
7166,1505
7839,1505
9178,1505
10105,1505
11819,1505
12747,1505
14468,1505
15471,1505
17316,1505
18320,1505
20166,1505
21478,1505
23641,1505
24954,1505
27074,1505
27088,1505
27140,1505
27200,1505
27476,1505
27531,1505
27770,1505
27895,1505
28757,1505
28834,1505
28967,1505
29250,1505
29780,1505
30000,1505
30497,1505
30997,1505
32232,1505
32904,1505
34240,1505
34913,1505
36252,1505
37179,1505
38893,1505
39821,1505
41542,1505
42545,1505
44390,1505
45394,1505
47240,1505
48552,1505
50715,1505
52028,1505
0,1506
26,1506
69,1506
152,1506
402,1506
511,1506
703,1506
912,1506
1683,1506
1721,1506
1900,1506
2023,1506
2706,1506
3009,1506
3472,1506
4449,1506
5127,1506
5598,1506
7135,1506
7607,1506
9239,1506
9932,1506
11880,1506
12574,1506
14432,1506
15220,1506
17280,1506
18069,1506
20679,1506
22249,1506
24154,1506
25725,1506
27074,1506
27100,1506
27143,1506
27226,1506
27476,1506
27585,1506
27777,1506
27986,1506
28757,1506
28795,1506
28974,1506
29097,1506
29780,1506
30083,1506
30546,1506
31523,1506
32201,1506
32672,1506
34209,1506
34681,1506
36313,1506
37006,1506
38954,1506
39648,1506
41506,1506
42294,1506
44354,1506
45143,1506
47753,1506
49323,1506
51228,1506
52799,1506
0,1507
10,1507
69,1507
87,1507
404,1507
452,1507
731,1507
1363,1507
1683,1507
1698,1507
1900,1507
1951,1507
2707,1507
2906,1507
3488,1507
4450,1507
5192,1507
6370,1507
7200,1507
8379,1507
9218,1507
10762,1507
11859,1507
13404,1507
14868,1507
16157,1507
17716,1507
19006,1507
20680,1507
22250,1507
24155,1507
25726,1507
27074,1507
27084,1507
27143,1507
27161,1507
27478,1507
27526,1507
27805,1507
28437,1507
28757,1507
28772,1507
28974,1507
29025,1507
29781,1507
29980,1507
30562,1507
31524,1507
32266,1507
33444,1507
34274,1507
35453,1507
36292,1507
37836,1507
38933,1507
40478,1507
41942,1507
43231,1507
44790,1507
46080,1507
47754,1507
49324,1507
51229,1507
52800,1507
0,1508
33,1508
65,1508
132,1508
404,1508
464,1508
716,1508
829,1508
1683,1508
1778,1508
1913,1508
2218,1508
2707,1508
2900,1508
3416,1508
4451,1508
5148,1508
6291,1508
7156,1508
8300,1508
9168,1508
10655,1508
11809,1508
13297,1508
14459,1508
16158,1508
17307,1508
19007,1508
20157,1508
22251,1508
23632,1508
25727,1508
27074,1508
27107,1508
27139,1508
27206,1508
27478,1508
27538,1508
27790,1508
27903,1508
28757,1508
28852,1508
28987,1508
29292,1508
29781,1508
29974,1508
30490,1508
31525,1508
32222,1508
33365,1508
34230,1508
35374,1508
36242,1508
37729,1508
38883,1508
40371,1508
41533,1508
43232,1508
44381,1508
46081,1508
47231,1508
49325,1508
50706,1508
52801,1508
0,1509
4,1509
67,1509
91,1509
402,1509
416,1509
710,1509
836,1509
1682,1509
1764,1509
1895,1509
2272,1509
2694,1509
